"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Freeze damage severity - 0-9 Rating|CO_350:0005001","Grain yield - g/m2|CO_350:0000260","notes"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","701931","NC17-6440","","plot","703791","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_305","9","9","305","10","18","test","","","","","4","203.439153439153",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","701931","NC17-6440","","plot","703822","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_306","9","9","306","10","17","test","","101814","BLAZE","","4","196.675752231308",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703575","SCLA17031SBSS-4-1","","plot","703975","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_307","9","9","307","10","16","test","","","","","4","181.367849153084",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703575","SCLA17031SBSS-4-1","","plot","703987","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_308","9","9","308","10","15","test","","101814","BLAZE","","4","202.325061479991",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703603","SCLA17018SBSS-45-1","","plot","703796","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_309","9","9","309","11","15","test","","101814","BLAZE","","4","173.407262448358",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703569","NC20-4526","","plot","703867","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_31","2","2","31","3","3","test","","","","","1","316.664012316186",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703603","SCLA17018SBSS-45-1","","plot","703626","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_310","9","9","310","11","16","test","","","","","4","176.190476190476",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","plot","703752","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_311","9","9","311","11","17","test","","101814","BLAZE","","NA","3.42583076396026",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","plot","703832","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_312","9","9","312","11","18","test","","101814","BLAZE","","NA","11.5207373271889",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703564","LA17129SBSS-8-1","","plot","703951","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_313","9","9","313","11","19","test","","","","","4","237.830687830688",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703564","LA17129SBSS-8-1","","plot","703901","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_314","9","9","314","11","20","test","","101814","BLAZE","","4","204.761904761905",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703602","SCLA17080SBS-4-2","","plot","703768","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_315","9","9","315","11","21","test","","101814","BLAZE","","4","217.195767195767",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703602","SCLA17080SBS-4-2","","plot","703843","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_316","9","9","316","11","22","test","","","","","4","266.536648789209",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","99142","HORIZON201","FL99201-D29-E1,Horizon 201,TX96M1384","plot","703996","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_317","9","9","317","11","23","test","","","","","4","236.218361218361",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","99142","HORIZON201","FL99201-D29-E1,Horizon 201,TX96M1384","plot","703963","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_318","9","9","318","11","24","test","","101814","BLAZE","","4","248.508386806259",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","plot","703776","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_319","9","9","319","11","25","test","","","","","NA","1.29048909536714",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703569","NC20-4526","","plot","703964","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_32","2","2","32","3","4","test","","101814","BLAZE","","2","311.264530595386",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","plot","703731","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_320","9","9","320","11","26","test","","101814","BLAZE","","NA","3.27653997378768",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","plot","703644","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_321","9","9","321","11","27","test","","101814","BLAZE","","NA","1.33162884840737",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","plot","703956","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_322","9","9","322","11","28","test","","101814","BLAZE","","NA","8.99470899470899",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703594","NC21-6502","","plot","703834","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_323","9","9","323","12","28","test","","","","","4","233.858668022369",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703594","NC21-6502","","plot","703818","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_324","9","9","324","12","27","test","","101814","BLAZE","","3","214.021164021164",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703546","FLLA17069-52","","plot","703661","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_325","9","9","325","12","26","test","","","","","4","194.258208698642",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703546","FLLA17069-52","","plot","703944","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_326","9","9","326","12","25","test","","101814","BLAZE","","4","185.475899761614",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703613","Juggernaut","","plot","703879","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_327","9","9","327","12","24","test","","","","","4","237.298932951107",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703613","Juggernaut","","plot","703866","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_328","9","9","328","12","23","test","","101814","BLAZE","","4","234.126984126984",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703548","NC21-6609","","plot","703668","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_329","9","9","329","12","22","test","","101814","BLAZE","","4","236.325013276686",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703596","FLLA17069-53","","plot","703715","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_33","2","2","33","3","5","test","","101814","BLAZE","","3","202.910052910053",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703548","NC21-6609","","plot","703974","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_330","9","9","330","12","21","test","","","","","4","219.84126984127",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","plot","703881","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_331","9","9","331","12","20","test","","101814,753284","BLAZE,Saturn (Barley)","","5","147.354497354497",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","plot","703795","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_332","9","9","332","12","19","test","","753284","Saturn (Barley)","","5","132.010582010582",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703588","NF13-4157-4_2","","plot","703698","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_333","9","9","333","12","18","test","","101814","BLAZE","","4","169.57671957672",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703588","NF13-4157-4_2","","plot","703681","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_334","9","9","334","12","17","test","","","","","3","254.66303244081",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703557","Savage","","plot","703804","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_335","9","9","335","12","16","test","","","","","4","205.820105820106",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703557","Savage","","plot","703783","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_336","9","9","336","12","15","test","","101814","BLAZE","","4","240.484153527632",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703547","NF13-4126-4_3","","plot","703645","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_337","10","10","337","13","4","test","","","","","3","206.627680311891",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703547","NF13-4126-4_3","","plot","703638","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_338","10","10","338","13","5","test","","101814","BLAZE","","3","282.277859597447",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703619","FLLA17088-61","","plot","703812","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_339","10","10","339","13","6","test","","","","","4","178.369652945924",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703596","FLLA17069-53","","plot","703714","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_34","2","2","34","3","6","test","","","","","2","225.248372730387",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703619","FLLA17088-61","","plot","703976","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_340","10","10","340","13","7","test","","101814","BLAZE","","4","169.57671957672",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703578","NF13-4173-4_5","","plot","703871","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_341","10","10","341","13","8","test","","","","","4","212.362533181646",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703578","NF13-4173-4_5","","plot","703798","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_342","10","10","342","13","9","test","","101814","BLAZE","","4","170.487948265726",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703591","NF12AS-108-4_4","","plot","703701","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_343","10","10","343","13","10","test","","101814","BLAZE","","4","167.989417989418",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703591","NF12AS-108-4_4","","plot","703683","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_344","10","10","344","13","11","test","","","","","4","214.550264550265",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703598","NF13-4083-4_6","","plot","703799","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_345","10","10","345","13","12","test","","","","","4","178.213282906424",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703598","NF13-4083-4_6","","plot","703786","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_346","10","10","346","13","13","test","","101814","BLAZE","","4","224.773242630386",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703587","NC20-4795","","plot","703653","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_347","10","10","347","13","14","test","","101814","BLAZE","","4","221.849366144668",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703587","NC20-4795","","plot","703640","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_348","10","10","348","13","15","test","","","","","4","200.173357169944",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703623","NF13-4124-4_3","","plot","703805","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_349","10","10","349","13","16","test","","","","","4","216.402116402116",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703575","SCLA17031SBSS-4-1","","plot","703869","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_35","2","2","35","3","7","test","","101814","BLAZE","","1","260.047281323877",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703623","NF13-4124-4_3","","plot","703632","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_350","10","10","350","13","17","test","","101814","BLAZE","","4","179.62962962963",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703625","FLLA16083-25","","plot","703760","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_351","10","10","351","13","18","test","","","","","4","169.312169312169",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703625","FLLA16083-25","","plot","703826","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_352","10","10","352","13","19","test","","101814","BLAZE","","4","104.232804232804",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","plot","703946","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_353","10","10","353","13","20","test","","101814","BLAZE","","NA","27.1512113617377",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","plot","703908","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_354","10","10","354","13","21","test","","101814","BLAZE","","NA","5.41741156075627",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703572","FLLA11019-8","","plot","703777","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_355","10","10","355","13","22","test","","","","","4","194.444444444444",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703572","FLLA11019-8","","plot","703839","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_356","10","10","356","13","23","test","","101814","BLAZE","","4","188.888888888889",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703604","LA17075SBSS-29-1","","plot","703999","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_357","10","10","357","13","24","test","","","","","4","160.582010582011",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703604","LA17075SBSS-29-1","","plot","703969","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_358","10","10","358","13","25","test","","101814","BLAZE","","4","207.936507936508",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703570","NF12AS-107-4_4","","plot","703769","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_359","10","10","359","14","25","test","","","","","4","252.380952380952",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703575","SCLA17031SBSS-4-1","","plot","703860","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_36","2","2","36","3","8","test","","","","","2","278.053350970018",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703570","NF12AS-107-4_4","","plot","703629","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_360","10","10","360","14","24","test","","101814","BLAZE","","4","162.738496071829",""
